Model,Category,Name,Price/Details,Image URL
TRD Off-Road,Exterior,Terra,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7544/122/ba21a5125d5372e0f2d877fc591ad608b49f882f27973be0d05423d04719b777.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Off-Road,Exterior,Bronze Oxide,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7544/122/ba21a5125d5372e0f2d877fc591ad608b49f882f27973be0d05423d04719b777.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Off-Road,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7544/122/ba21a5125d5372e0f2d877fc591ad608b49f882f27973be0d05423d04719b777.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Off-Road,Exterior,Ice Cap,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7544/122/ba21a5125d5372e0f2d877fc591ad608b49f882f27973be0d05423d04719b777.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Off-Road,Exterior,Underground,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7544/122/ba21a5125d5372e0f2d877fc591ad608b49f882f27973be0d05423d04719b777.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Off-Road,Exterior,Blue Crush Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7544/122/ba21a5125d5372e0f2d877fc591ad608b49f882f27973be0d05423d04719b777.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Off-Road,Exterior,Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7544/122/ba21a5125d5372e0f2d877fc591ad608b49f882f27973be0d05423d04719b777.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Off-Road,Exterior,Supersonic Red *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7544/122/ba21a5125d5372e0f2d877fc591ad608b49f882f27973be0d05423d04719b777.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Off-Road,Interior,Black SofTex® *,Included,N/A
TRD Off-Road,Interior,Boulder/Black Fabric w/Smoke Silver,Included,N/A
TRD Off-Road,Interior,Boulder/Black Fabric w/Anodized Blue,Included,N/A
TRD Off-Road,Engine,,Included,N/A
TRD Off-Road,Transmission,,Included,N/A
TRD Off-Road,Drivetrain,,Included,N/A
TRD Off-Road,Add-On,,,N/A
TRD Off-Road,Add-On,,,N/A
TRD Off-Road,Add-On,,,N/A
TRD Off-Road,Add-On,,,N/A
TRD Off-Road,Add-On,,,N/A
TRD Off-Road,Add-On,,,N/A
TRD Sport i-FORCE MAX,Exterior,Terra,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7530/458/09eeda8a33e6931de3d836e5928ded0ecce0544459e4b8e963e9a4474cb93b0b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport i-FORCE MAX,Exterior,Bronze Oxide,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7530/60/44c8cfb4ceaf34586c504d2a1045fa63e1e81aa08fd3c94600828fad47b4716d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
TRD Sport i-FORCE MAX,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/tacoma/7530/383/b1c392ffdd08a68780fa20fe7acbee6ec3a84b6e3fcf23d3738adac80a9e9e4f.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
