Model,Category,Name,Price/Details,Image URL
Limited,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6954/212/003a101c0d9ed411e929869b55eb0fa0396db1a49b1e7d007cd79184a942bd0d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Celestial Silver Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6954/923/9aebaab39e98aa363f5fe440c89a41f15b468efa8ecd3b5f0137e2d815da75fb.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Magnetic Gray Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6954/409/0bcc45196db6ad6601db378e907159db6a3890298f115c5c23ee5db900e40c0b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Cypress,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6954/78/7f96eb56eda4c8dd257927d3430c2620931316bb595c6bcb324ddc41b52ac03b.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Blueprint,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6954/490/900197c2c017f729013f53712a402164d173d8873eac940956e4260ffdc1e770.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Exterior,Ruby Flare Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6954/737/6a6fe7d1281bd7148a47002c1e86386cde6ef9bd90e47aed79907d53cb6d0037.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Limited,Interior,Black Leather-trimmed,Included,N/A
Limited,Interior,Harvest Beige Leather-trimmed,Included,N/A
Limited,Interior,Graphite Leather-trimmed,Included,N/A
Limited,Engine,2.4L 4-Cyl. Turbo Engine,Included,N/A
Limited,Transmission,Direct Shift 8-Speed Electronically Controlled automatic Transmission (ECT),Included,N/A
Limited,Drivetrain,Front-Wheel Drive,Included,N/A
Limited,Drivetrain,All-Wheel Drive,"$1,950 MSRP",N/A
Limited,Add-On,Bench Seat,No Additional Cost,N/A
Limited,Add-On,Panoramic View Monitor,$850 MSRP,N/A
Hybrid XLE Nightshade,Exterior,Wind Chill Pearl *,$475,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6989/996/0fe5753cd39f27e954939f3d1e7a94ddb894ce39c71c14dbffa0eb3c42f33530.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid XLE Nightshade,Exterior,Midnight Black Metallic,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/highlander/6989/864/8a88d390b802721a1e93041c0f68c1cf0ff1666d6e3bdd7f8c0b16b352e2e791.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
