Model,MSRP,Build URL,Image URL_x,MPG,Category,Name,Price/Details,Image URL_y
Hybrid SE,"$29,715",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6314/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6314/278/11ee3ea6c2ed4c468040577da00035ad74f992643c3956c4b2ffc488138afa56.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Add-On,JBL® Premium Audio,$800 MSRP,
Hybrid Nightshade,"$30,640",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6315/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Soul Red Crystal/Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/872/d6277c00295aa5ba251069c60215787d4816536a7156b0bcc316f9c2af019572.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid Nightshade,"$30,640",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6315/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Jet Black,Included,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/924/3adc30bc0c6d163b7e8bd28afc6e33a7f1e9ec475b691472e6a811f7875ced39.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid Nightshade,"$30,640",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6315/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Wind Chill Pearl / Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
Hybrid Nightshade,"$30,640",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6315/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Interior,Red/Black Fabric,Included,
Hybrid Nightshade,"$30,640",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6315/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Engine,2.0L 4-Cyl. Hybrid Engine,Included,
Hybrid Nightshade,"$30,640",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6315/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Transmission,Continuously Variable Transmission with intelligence and Shift Mode (CVTi-S),Included,
Hybrid Nightshade,"$30,640",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6315/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Drivetrain,All-Wheel Drive,Included,
Hybrid Nightshade,"$30,640",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6315/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6315/549/45accce5355770fcc5809d13e04fa89ed7073b445246c65b4a98a6263b69ab8d.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Add-On,JBL® Premium Audio,$800 MSRP,
Hybrid XSE,"$31,580",https://www.toyota.com/configurator/build/step/model/year/2025/series/corollacrosshybrid/model/6316/?bap_guid=1b42f8da-45f3-4bcb-bdfd-9379067a54e8,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/303/8c75e7d7ea9efa60a486fa7efe27bc4a87cbbc1f30819fedd533c3d93f30ee8e.png?wid=750&fmt=webp-alpha&cropN=0.1,0.16,0.78,0.8",45/38,Exterior,Soul Red Crystal/Jet Black roof *,$975,"https://tmnaassetscs.scene7.com/is/image/tmnaassetscs/vcr/live/vehicle/TOY/2025/corollacrosshybrid/6316/340/e2cabc7cd1f4694954f46b8154436305b273d9f237d7f18a0d426be26c27dfc4.png?wid=1600&fmt=webp-alpha&cropN=0.04,0.08,0.92,.84"
